,Danceability,Mode,Energy,Key,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration (ms),ID_CHECK,Song name,Artist,Album,ID
227,0.537,0,0.0469,2,-19.511,0.0529,0.932,0.912,0.11,0.162,79.545,321867,6VF35eHX6ETkUIf3DJETAs,Kashf,Anouar Brahem,Thimar,6VF35eHX6ETkUIf3DJETAs
228,0.608,0,0.445,2,-7.525,0.0313,0.628,0.96,0.284,0.672,114.948,162453,5AfwbZvFttRzCQ6rxe4rvc,Mayass,Charbel Rouhana,Charbel Rouhana: the Art of the Middle Eastern Oud - New Perspectives On Trad. Maqams,5AfwbZvFttRzCQ6rxe4rvc
229,0.629,1,0.561,2,-6.061,0.0332,0.319,0.907,0.12,0.804,88.196,191707,0G3YxmcPrNa15bECb51prW,Manara,Charbel Rouhana,Charbel Rouhana: the Art of the Middle Eastern Oud - New Perspectives On Trad. Maqams,0G3YxmcPrNa15bECb51prW
230,0.542,1,0.275,0,-11.072,0.152,0.975,0.851,0.176,0.317,115.669,198720,1uA8dxmqJc58huyOHb9fMt,"Improvisation, No 1",Majid Nazempour,Ziryab,1uA8dxmqJc58huyOHb9fMt
231,0.522,1,0.197,2,-15.203,0.071,0.954,0.899,0.118,0.214,86.916,280533,5JzOCVflX86G9503tPglDi,"Fourth Gāh, Pt. 2",Yasamin Shahhosseini,Gāhān,5JzOCVflX86G9503tPglDi
232,0.502,1,0.303,5,-12.864,0.111,0.926,0.914,0.128,0.357,146.544,104880,5q5Oz2kAYx76a23pc8Tk1q,Arayib (Houzam),Amer Ammouri,Takasim Oud,5q5Oz2kAYx76a23pc8Tk1q
233,0.447,1,0.736,5,-5.557,0.0363,0.478,0.819,0.281,0.835,124.208,183893,1wAhOK9W1T0GqC6pM44jMk,Amaken,Various Artists,Journey to the Middle East,1wAhOK9W1T0GqC6pM44jMk
234,0.538,1,0.461,5,-10.137,0.044,0.759,0.838,0.11,0.243,103.183,396200,6U8IWJDdiHP4PehqHeWFIt,"Granada (feat. Peter Herbert, Bachar Khalife & Rami Khalife)",Marcel Khalifa,Caress,6U8IWJDdiHP4PehqHeWFIt
235,0.412,0,0.381,2,-13.18,0.0771,0.881,0.854,0.0927,0.145,135.057,398947,2M7jHKQKDIhjKSux7zzbdC,Taqasim Rast,Hazem Shaheen,Things That I Miss,2M7jHKQKDIhjKSux7zzbdC
236,0.374,0,0.0729,2,-20.131,0.0423,0.302,0.835,0.099,0.105,160.149,164747,1nitSMLRzqf3otw2pgm5sj,Mona,Amr Ismail,Wahed Men El Nass,1nitSMLRzqf3otw2pgm5sj
237,0.493,1,0.457,8,-13.01,0.0359,0.82,0.0997,0.247,0.757,91.618,310200,5dnuB3mLE8t27y4KptSG3D,Sa'alouni El Nass,Ziad Rahbani,Instrumental Arabic Festival,5dnuB3mLE8t27y4KptSG3D
238,0.569,0,0.54,5,-8.708,0.0692,0.435,0.961,0.0575,0.679,107.977,217573,7KXHroyyOXSUYCrxfZaLXu,Samra Ya Samra,Various Artists,Arabian Oud 2,7KXHroyyOXSUYCrxfZaLXu
239,0.604,0,0.778,0,-10.621,0.0306,0.114,0.96,0.4,0.941,140.01,214734,56SrLke9zCBz7S9ZJBCY4Q,Um Ali,Zade,Mediterrani,56SrLke9zCBz7S9ZJBCY4Q
240,0.434,0,0.413,2,-7.903,0.0528,0.482,0.0376,0.436,0.563,104.012,648594,237QgiwfViCWxCbvsUdSLk,Ya Salam Ya Sett,Dr. Maged Sorour,El Asateza (Arabian Music Masters),237QgiwfViCWxCbvsUdSLk
241,0.496,1,0.108,7,-18.331,0.17,0.941,0.85,0.098,0.145,95.888,744800,2npKHElEmnAr1gVThBCX62,Segah,Majid Nazempour,Philosophy,2npKHElEmnAr1gVThBCX62
242,0.254,0,0.282,2,-16.92,0.039,0.959,0.863,0.146,0.239,158.989,242513,0xw1cR2CSgf1VfjLt2WzJh,Careless Whisper and Wahashtini,Maan Hamadeh,"In Different Tastes, Vol. 4",0xw1cR2CSgf1VfjLt2WzJh
243,0.587,0,0.184,7,-18.954,0.0308,0.814,0.951,0.0827,0.495,128.386,272240,0yMFpBNCYXqwwOAg23bC8a,Houdou Nisbi,Ziad Rahbani,Houdou Nisbi,0yMFpBNCYXqwwOAg23bC8a
244,0.353,0,0.373,2,-14.445,0.0318,0.192,0.759,0.153,0.325,127.958,288253,43nuspqDs1HRSkxBZoYEJj,Mama's Song,Zade,Zade,43nuspqDs1HRSkxBZoYEJj
245,0.417,0,0.155,0,-19.764,0.0718,0.979,0.813,0.109,0.536,178.616,210000,0uKD8j8o1aMirOD6D9xKn9,Ya Hnayina,Ziad Rahbani,Instrumental Arabic Festival,0uKD8j8o1aMirOD6D9xKn9
246,0.555,1,0.277,0,-15.255,0.03,0.369,0.899,0.319,0.533,95.977,220533,4VFyD5NdZDntUXa5OvgsPA,Jayebli Salam,Ziad Rahbani,Instrumental Arabic Festival,4VFyD5NdZDntUXa5OvgsPA
247,0.544,0,0.222,8,-16.205,0.0359,0.684,0.893,0.126,0.643,91.191,222067,6hsUGEUOqomfOmODmybdfS,Ichtakna A Loubnan,Ziad Rahbani,Instrumental Arabic Festival,6hsUGEUOqomfOmODmybdfS
248,0.458,0,0.472,11,-17.291,0.0392,0.454,0.932,0.212,0.862,101.582,137533,30G5fhjZdNGnvipPGIrbqm,Tal'aa Min Beit Abouha,Ziad Rahbani,Instrumental Arabic Festival,30G5fhjZdNGnvipPGIrbqm
249,0.515,1,0.371,2,-16.442,0.0685,0.304,0.199,0.382,0.274,120.35,2057280,7dcbpFC0uA3heCz0z2uvjt,Bellydance Seduction,Ziad Rahbani,Bellydance Seduction,7dcbpFC0uA3heCz0z2uvjt
250,0.286,0,0.301,7,-14.054,0.0331,0.302,0.764,0.151,0.22,133.503,362600,5xI9iSUperHMYFzkpfF12V,Kol Dah Kan Leih,Omar Khairat,Wahabeyat Gedida,5xI9iSUperHMYFzkpfF12V
251,0.499,0,0.324,4,-12.649,0.0439,0.74,0.697,0.226,0.867,173.112,195747,0wq45hP23wftYYNG6OvIjZ,Farah,Basel Zayed,Ayn Trio,0wq45hP23wftYYNG6OvIjZ
252,0.48,0,0.504,7,-8.607,0.0355,0.563,0.897,0.678,0.526,135.677,234333,2nYyJzW6tlhPWpy5v5XR97,Lyali Lobnan,The Arab Orchestra Of Nazareth,Live In Nazareth,2nYyJzW6tlhPWpy5v5XR97
253,0.333,1,0.185,0,-16.674,0.038,0.727,0.931,0.0738,0.205,132.051,277800,3h8o05iiD3UPk1XnVZEGAw,Saraab,Simon Shaheen & Qantara,Blue Flame,3h8o05iiD3UPk1XnVZEGAw
254,0.3,1,0.136,1,-18.552,0.0516,0.695,0.866,0.432,0.405,121.071,245800,0zRizkWLKNfgHgybCt3uYW,Sama'i Baghdad,Rahim AlHaj,Little Earth,0zRizkWLKNfgHgybCt3uYW
255,0.443,0,0.418,2,-8.359,0.0354,0.487,0.216,0.349,0.358,96.938,833086,3JCqDE5tG9e1MV9Mt2otge,Seeret El Hob,Dr. Maged Sorour Takht Ensemble,El Takht,3JCqDE5tG9e1MV9Mt2otge
256,0.557,1,0.325,9,-15.081,0.0538,0.895,0.888,0.347,0.281,79.371,269551,3374nqNtSOSDlM9nQUCMyI,The Road to Sahara,Kader Fahem,The Road to Sahara,3374nqNtSOSDlM9nQUCMyI
257,0.604,1,0.48,1,-11.629,0.0349,0.0966,0.0163,0.21,0.746,105.439,161467,4Bu0yFiNfikzO0QStUMCtT,Sweet Eyes,Elias Rahbani,Mosaic of the Orient,4Bu0yFiNfikzO0QStUMCtT
258,0.352,0,0.537,10,-7.178,0.173,0.074,1.3e-06,0.0939,0.732,180.729,411400,6Ry4cZ8SF6gQAuyg2kDroA,Ya Salat El Zien,Zakariya Ahmed,Arabian Nights (Traditional Arabic Music),6Ry4cZ8SF6gQAuyg2kDroA
259,0.704,0,0.807,9,-3.747,0.391,0.147,0.000257,0.027,0.834,181.121,180220,31xrmfXket0kQGonDJegWC,Baladi Safar,Armen Kusikian,Baladi Safar,31xrmfXket0kQGonDJegWC
260,0.526,0,0.531,7,-10.881,0.0322,0.803,0.0682,0.134,0.814,135.447,311159,6XWMnAy92jfQU7nq2LKljQ,توبة توبة,Music,رقص شرقى 4,6XWMnAy92jfQU7nq2LKljQ
261,0.683,1,0.943,9,-7.685,0.0423,0.229,0.632,0.0615,0.961,96.985,228995,06opnT78jEwrr7Gm1iJxGw,Electronica Belly Dance,Mezdeke,New Mezdeke,06opnT78jEwrr7Gm1iJxGw
262,0.541,1,0.471,0,-12.361,0.0789,0.908,0.915,0.113,0.577,173.916,224754,3wkLFldZsmSgyryaWmLhYP,Lovely Yous,Karim Baggili,"Apollo You Sixteen, Pt. 2",3wkLFldZsmSgyryaWmLhYP
263,0.488,0,0.107,5,-18.577,0.0376,0.964,0.919,0.11,0.207,152.605,354200,62PF6O7bcPg4Zi8yBDjyad,Halfaouine,Anouar Brahem Trio,Astrakan Café,62PF6O7bcPg4Zi8yBDjyad
264,0.403,1,0.595,2,-7.933,0.0383,0.396,0.123,0.278,0.572,115.994,274573,2NWT3jNqFC7FHeTzQhniE5,Allı Garrah,Murat Sakaryalı,My Violin,2NWT3jNqFC7FHeTzQhniE5
265,0.674,0,0.595,10,-8.881,0.0335,0.627,0.14,0.283,0.584,133.934,336367,7ebwV0cwsc6pf19UJE1zGH,Qadeyet Am Ahmed,Omar Khairat,Am Ahmed,7ebwV0cwsc6pf19UJE1zGH
266,0.36,0,0.294,0,-12.018,0.0268,0.936,0.915,0.103,0.123,79.915,159616,3qJf0DUbJ9frt5cPjoyWyf,زي الشمس (موسيقي التتر),أسامة الهندي,زي الشمس (موسيقي التتر),3qJf0DUbJ9frt5cPjoyWyf
267,0.336,1,0.332,0,-17.794,0.0694,0.802,0.94,0.109,0.296,86.45,198400,0KZdkSChCmUrUP3m5nZ05A,Hijaz,Aarif Jaman,Oud (The Legend of Arabic Music),0KZdkSChCmUrUP3m5nZ05A
268,0.45,0,0.822,11,-9.214,0.0414,0.746,0.95,0.215,0.847,97.627,181241,1CONw9TADKjNBnWCWe9bKx,Taksim Layali,Various Artists,Arabian Fantasy: The Seductive Sounds of Arabia and Beyond,1CONw9TADKjNBnWCWe9bKx
269,0.453,0,0.563,5,-5.964,0.0438,0.837,0.922,0.103,0.722,124.033,186387,0JwJ6Oe2gidnBCtYptTPpY,Minny Shbida - Iraqi Folk Song,Munir Bashir,Masters of Oud,0JwJ6Oe2gidnBCtYptTPpY
270,0.453,0,0.149,7,-23.521,0.0528,0.849,0.932,0.261,0.304,114.804,421480,7FI4GNCpplLLHihNZPOwKW,Opening Day,Anouar Brahem,Blue Maqams,7FI4GNCpplLLHihNZPOwKW
271,0.575,1,0.61,0,-8.398,0.0375,0.18,0.604,0.133,0.868,111.279,142000,5qbFAl63p3t9VnqwOMoeUo,Gateway To Arabia,Jehan,Spirit Dancer,5qbFAl63p3t9VnqwOMoeUo
272,0.22,1,0.297,7,-19.138,0.0397,0.947,0.953,0.105,0.036,109.898,153736,2KdvXV5xpuEfUZ0lhgWqoE,The Fire Within,Invadable Harmony,The Fire Within,2KdvXV5xpuEfUZ0lhgWqoE
273,0.613,1,0.517,0,-9.872,0.0946,0.526,0.0464,0.118,0.41,159.281,302362,1XUrOXYJ41NDOa7ZqqL87W,El Hob Halal,Hossam Ramzy,Secrets of the Eye,1XUrOXYJ41NDOa7ZqqL87W
274,0.332,0,0.506,0,-9.751,0.0283,0.697,0.909,0.172,0.448,138.306,228733,51oI3bAXgoesNi9DelBo7l,Darigh Nur,Mario Kirlis,Mario Kirlis Junto A Saida,51oI3bAXgoesNi9DelBo7l
275,0.462,1,0.442,5,-6.94,0.0421,0.82,0.133,0.0484,0.345,121.1,393093,21xKzegV3nHEhQwzY9PXGT,Enta Omri I,Hossam Ramzy Egyptian Ensemble,Best of Om Kolthoum and Mohammed Abdul Wahab,21xKzegV3nHEhQwzY9PXGT
276,0.587,1,0.773,3,-6.729,0.0312,0.622,0.443,0.0662,0.882,161.686,309947,7dBvqbITzcXbnRzqSOq0zU,Lat jaf,Mario Kirlis,Musica Arabe Instrumental Vol. IX,7dBvqbITzcXbnRzqSOq0zU
277,0.553,1,0.181,0,-18.66,0.0495,0.928,0.885,0.117,0.208,99.314,199915,6L2bEs1cVKWZg8a9bM8E8Q,De Tunis à Kélibia,Abderraouf Ouertani,Contes d'un misérable luth,6L2bEs1cVKWZg8a9bM8E8Q
278,0.78,0,0.639,0,-10.901,0.0344,0.284,0.752,0.143,0.93,120.027,317695,3rA7lj4rEG4iEQuHW4BmjP,Voyage dans un rêve,Mohamed Rouane,Heureux dans la tristesse,3rA7lj4rEG4iEQuHW4BmjP
279,0.514,0,0.301,7,-15.452,0.0315,0.869,0.759,0.16,0.593,127.243,200805,0tIsVCNokJXs6tUpnOZNDg,Aziza (Egypt),Various Artists,Eastern Guitar / The Best Turkish & Arabic melodies,0tIsVCNokJXs6tUpnOZNDg
280,0.529,0,0.198,7,-19.192,0.0378,0.926,0.884,0.0997,0.388,115.107,521880,6NAXW6IwUyswJk9bHe4y9S,The Astounding Eyes Of Rita,Anouar Brahem,The Astounding Eyes Of Rita,6NAXW6IwUyswJk9bHe4y9S
281,0.286,0,0.266,9,-12.379,0.0343,0.943,0.807,0.171,0.166,77.29,204892,5acm2OlsZ4quifdVDWnNTm,El Erhabi Mashhad El Hob,Omar Khairat,Rabsoudeya Arabeya,5acm2OlsZ4quifdVDWnNTm
282,0.407,1,0.218,5,-18.617,0.1,0.832,0.742,0.128,0.423,82.654,270000,7oKNJvbbgrbpKVNVJdgEDd,Al Sabah,Aarif Jaman,Oud (Vol. 1),7oKNJvbbgrbpKVNVJdgEDd
283,0.723,1,0.571,2,-10.391,0.0396,0.000337,0.805,0.0739,0.231,104.988,366024,5sZMt3qiSaQPZzf2RVuP3m,Amal - Original,Canson,Summer Sol IV,5sZMt3qiSaQPZzf2RVuP3m
284,0.405,0,0.536,7,-6.325,0.0343,0.603,0.155,0.3,0.597,134.121,217060,6Bm0WJhtfL7HfNFBzD1izs,El Neel El Dafy,Various Artists,Arabian Journey (Music of Arabia),6Bm0WJhtfL7HfNFBzD1izs
285,0.573,1,0.841,0,-5.339,0.0298,0.745,0.532,0.0744,0.915,141.6,231747,5M2t8LTjw5xgk1jQ9W45KE,Al Rababa,Various Artists,Arabian Flavours,5M2t8LTjw5xgk1jQ9W45KE
286,0.534,1,0.89,1,-6.985,0.0954,0.761,0.953,0.052,0.486,179.134,259840,3w82xsao1tCdBmQlALGAov,Wahet El Hob,Various Artists,Arabian Flavours,3w82xsao1tCdBmQlALGAov
287,0.879,0,0.323,2,-13.466,0.0845,0.811,0.899,0.0878,0.725,100.109,179493,3Cf76fKRKaGB1DPNCYHX5r,El Hara,Various Artists,Arabian Flavours,3Cf76fKRKaGB1DPNCYHX5r
288,0.469,1,0.672,5,-10.035,0.0427,0.8,0.942,0.179,0.602,116.387,205173,2V5Y5HQTeybCg2wbloKtoJ,Howa Saheh El Hawa Ghalab,Various Artists,Arabian Flavours,2V5Y5HQTeybCg2wbloKtoJ
289,0.546,0,0.714,7,-4.474,0.0371,0.609,0.836,0.253,0.908,133.694,161657,6vOPjPCUrxj7VyQEi3QEql,Longa Reyadh,Various Artists,Arabian Flavours,6vOPjPCUrxj7VyQEi3QEql
290,0.508,1,0.338,0,-16.183,0.0864,0.957,0.889,0.0756,0.784,99.758,504627,5RKUgDHo4DrJDRhhk1qACx,Zenobia,Various Artists,Arabian Flavours,5RKUgDHo4DrJDRhhk1qACx
291,0.715,1,0.38,7,-13.484,0.0723,0.779,0.78,0.115,0.398,93.154,213162,0tprPxTs7F83R2CA1RTk84,Borders Behind,Adnan Joubran,Borders Behind,0tprPxTs7F83R2CA1RTk84
292,0.559,1,0.92,5,-8.834,0.228,0.254,0.404,0.098,0.488,159.452,314463,2BGZgnZCcrHOAb6gzT0T2o,Accordion & Tabla Solo,Dr Samy Farag,"Cairo Nights, Vol. 5",2BGZgnZCcrHOAb6gzT0T2o
293,0.417,1,0.105,9,-23.602,0.0395,0.985,0.507,0.108,0.109,80.492,456908,3QprYEEqyBcmQvKp0bvqu2,Waffa,Basel Rajoub,The Queen of Turquoise,3QprYEEqyBcmQvKp0bvqu2
294,0.537,1,0.613,7,-12.88,0.0364,0.604,0.814,0.711,0.906,96.766,281640,5ZQrpGYzXt6Foat3mZOTDz,Chutwat Habibi (Steps of My Beloved),Ziryab Trio,Oriental Art Music,5ZQrpGYzXt6Foat3mZOTDz
295,0.459,0,0.364,7,-13.189,0.0391,0.669,0.827,0.282,0.647,116.187,401040,0cQGLbALsfDdJBlr1crFWi,Sama'i Farahfaza,Simon Shaheen,Turath,0cQGLbALsfDdJBlr1crFWi
296,0.202,0,0.0326,9,-25.125,0.037,0.968,0.881,0.246,0.0383,79.541,761000,7wwtczxMZsAXbAfW2dl1gp,Improbable Day,Anouar Brahem,Souvenance,7wwtczxMZsAXbAfW2dl1gp
297,0.91,1,0.812,0,-7.063,0.0596,0.325,0.771,0.143,0.962,109.97,232053,5OSZ8MztrXHyX9aPY1nRqn,Boulaq,Various Artists,El Qahera (Arabian Egyptian Music Inspired by Cairo),5OSZ8MztrXHyX9aPY1nRqn
298,0.318,0,0.482,2,-15.274,0.0366,0.105,0.751,0.12,0.296,76.244,282040,7FZuNWKrHBFCjYNrULSdlz,Tasabíh,Various Artists,"Ibn Arabí, Morada de la Luz",7FZuNWKrHBFCjYNrULSdlz
299,0.296,0,0.0699,2,-24.145,0.0423,0.964,0.955,0.0748,0.307,143.027,422027,2LK3RisRlG4WkUwq6cnhYW,Your love is my cure,Hassan Isikkut,"Keane, Brian / Tekbilek, Omar Faruk: Beyond The Sky",2LK3RisRlG4WkUwq6cnhYW
300,0.422,0,0.493,2,-7.364,0.0806,0.425,0.441,0.0731,0.742,183.86,243920,6TYEePoysw2d6CtNdrnEWv,Little Baladi,Mario Kirlis,Mario Kirlis Junto A Saida,6TYEePoysw2d6CtNdrnEWv
301,0.448,1,0.681,8,-6.582,0.0502,0.722,0.417,0.106,0.779,102.62,239653,4rjzJ2KeUb3d2OMzvr2Ngb,Awal Ashrid Mahboobi,Salatin Al Tarab Orchestra,Arabian Classics for Belly Dance,4rjzJ2KeUb3d2OMzvr2Ngb
302,0.614,1,0.879,1,-3.47,0.034,0.66,0.0767,0.183,0.879,131.129,234560,6ksKDvPS83wJfPXmQEAP0V,Win Ya Galob,Omar Bashir,The Dancing Oud,6ksKDvPS83wJfPXmQEAP0V
303,0.492,0,0.514,0,-12.214,0.0287,0.806,0.442,0.164,0.598,100.317,270341,6hyVDc7MYk4JWmsfIZGIRq,Kasakess Warak,Ziad Rahbani,Bil Afrah,6hyVDc7MYk4JWmsfIZGIRq
304,0.694,0,0.383,0,-13.993,0.0437,0.634,0.237,0.0622,0.712,157.477,283450,4YojaiWyClDT9I2BfmnIhB,Iraqi Jazz,Various Artists,Journey to the Middle East,4YojaiWyClDT9I2BfmnIhB
305,0.432,0,0.787,4,-5.305,0.0484,0.243,0.0454,0.308,0.817,141.045,397587,3GOEJ8WLzm3pg7dGIk4Rkr,Ushaq Masri,Mario Kirlis,Al Qawa,3GOEJ8WLzm3pg7dGIk4Rkr
306,0.601,1,0.518,8,-6.215,0.0886,0.747,0.834,0.107,0.431,108.776,314907,5KYHlpEhtXiVNk7IGpnVxt,Darawish Dance,Omar Bashir,The Dancing Oud,5KYHlpEhtXiVNk7IGpnVxt
307,0.386,1,0.0214,2,-27.996,0.0653,0.988,0.915,0.141,0.0946,116.319,195640,3yoSgtStHsZwDuS9pC0ZuU,Astrakan café - 1,Anouar Brahem Trio,Astrakan Café,3yoSgtStHsZwDuS9pC0ZuU
308,0.426,0,0.616,0,-6.494,0.0344,0.384,0.0136,0.323,0.712,163.97,269280,4Qzi2AdU8oiicIxm6NWhqe,Iam Safer Wahdak,Mario Kirlis,Al Qawa,4Qzi2AdU8oiicIxm6NWhqe
309,0.393,1,0.0922,0,-16.42,0.0413,0.953,0.907,0.112,0.133,142.033,235018,6qYXxH2P5mmsrZmB66AEXQ,The Sun Still Shines,Joseph Tawadros,Betrayal of a Sacred Sunflower,6qYXxH2P5mmsrZmB66AEXQ
310,0.418,1,0.689,9,-8.387,0.032,0.597,0.82,0.184,0.665,129.846,300533,4ODSKLrwOn234N5lB9Wl3R,Ahlam Ghernatah (Memories of old Granada),Hossam Ramzy,Flamenco Arabe,4ODSKLrwOn234N5lB9Wl3R
311,0.795,1,0.868,0,-6.752,0.0978,0.0607,0.0,0.075,0.896,95.001,274201,7JzT0dPmQBVF6hSqiijpBM,Nour El Chames,Pascale Machaalani,Ma Fi Nom,7JzT0dPmQBVF6hSqiijpBM
312,0.542,0,0.424,2,-12.601,0.041,0.905,0.92,0.106,0.694,113.743,243067,40ElAAmsXm1CXyLPQUaVkS,Moustique,3MA,Anarouz,40ElAAmsXm1CXyLPQUaVkS
313,0.26,0,0.218,7,-10.849,0.0353,0.673,0.942,0.116,0.0547,64.012,639000,0Sy2FEb4SM0EEZZPCZTolt,Beirut,Ibrahim Maalouf,Diagnostic (Version remasterisée),0Sy2FEb4SM0EEZZPCZTolt
314,0.645,0,0.79,10,-6.221,0.074,0.0316,0.932,0.0591,0.365,114.056,155642,7DVN32CZXHI4hb88wiYV0q,Roman Perküsyon,Nedim Keskin,Firouza,7DVN32CZXHI4hb88wiYV0q
315,0.329,0,0.679,7,-7.581,0.0397,0.065,0.000333,0.313,0.375,109.571,210338,3gpb1DXZADyC9C3z8xvRpc,Egypt,Various Artists,Mehdi Rajabian: Middle Eastern,3gpb1DXZADyC9C3z8xvRpc
316,0.485,0,0.271,9,-17.527,0.0525,0.873,0.821,0.0941,0.635,100.684,224373,1a0a5VltBImcUUfwN593ra,Fever,Mahmoud Amer,El Waha (Arabian Mystical Music on the Oud),1a0a5VltBImcUUfwN593ra
317,0.51,0,0.418,4,-10.266,0.0635,0.961,0.364,0.138,0.452,136.089,342440,0aCcPGwIDWWXDSzeerVVGA,Shagan,Abdallah Helmey,Takasim Kawala 2,0aCcPGwIDWWXDSzeerVVGA
318,0.431,1,0.232,5,-18.245,0.0809,0.796,0.811,0.307,0.602,64.241,245293,3IWbOMlXVlFUE4TWoKYGAt,Al Jamal,Aarif Jaman,Oud (Vol. 2),3IWbOMlXVlFUE4TWoKYGAt
319,0.39,0,0.194,9,-14.938,0.0347,0.874,0.712,0.113,0.447,89.669,376067,2z8HjkjRE1b0MSfloJ63Nl,Waiting,Basel Zayed,Ayn Trio,2z8HjkjRE1b0MSfloJ63Nl
320,0.577,1,0.708,0,-10.299,0.0609,0.689,0.897,0.0903,0.785,175.211,376883,25NsHfN4I9oO75civGvVOj,Fatoma,Ammar El Sheraie,El Bahr Bydhak Leah,25NsHfN4I9oO75civGvVOj
321,0.319,0,0.531,2,-5.651,0.0358,0.929,0.192,0.0942,0.235,112.218,350739,1rwE3gokLyFaQEmcgzdOPm,Sad Violin 7,Yasser Farouk,"Sad Ney & Violin, Vol. 2 (Instrumental Music)",1rwE3gokLyFaQEmcgzdOPm
322,0.471,0,0.506,7,-11.049,0.0313,0.393,0.465,0.148,0.791,95.712,452559,1YF0DRzvXTdS9GfA2sa9y8,Ana Fe Entizarak,Ammar El Sheraie,Ya Salam Ya Set 2,1YF0DRzvXTdS9GfA2sa9y8
323,0.774,0,0.405,2,-10.116,0.0323,0.766,0.885,0.418,0.611,118.025,186053,65M0mYnUDwfj0VaLBSQgdi,Sweet Pain,Nasser Shibani,Sweet Pain,65M0mYnUDwfj0VaLBSQgdi
324,0.492,1,0.175,7,-20.453,0.0419,0.886,0.834,0.101,0.346,129.958,87160,2ue6CQQQcAEU80MsZRyp0D,Takasim,Trio Abozekrys,Don’t Replace Me by a Machine,2ue6CQQQcAEU80MsZRyp0D
325,0.681,0,0.876,9,-6.453,0.0683,0.223,0.868,0.118,0.628,92.022,377000,6uc2veAW3Kffi2UUCulrzx,Mediterranean Sunset,Billy Esteban,Mediterranean Sunset,6uc2veAW3Kffi2UUCulrzx
326,0.551,0,0.243,3,-15.247,0.0342,0.706,0.865,0.163,0.614,91.157,223200,3fv5N5OgbqGcMT11TBebTR,Eshtakna A Loubnan - Instrumental,Zaki Nassif,Eshtakna A Loubnan - Ya Ashikat El Ward,3fv5N5OgbqGcMT11TBebTR
327,0.522,1,0.493,10,-13.831,0.0336,0.294,0.881,0.105,0.466,159.937,212011,33VG2OsFJd0uor31zqbFef,High Spirits,Ahmed Nazmi,Shams,33VG2OsFJd0uor31zqbFef
328,0.814,0,0.813,7,-5.391,0.111,0.255,0.5,0.0515,0.707,94.997,305800,0OBGVGVqh38FdA2n409lDc,Oriental Quartet,Murat Sakaryalı,Gigi Dilşah (Oriental Belly Dance),0OBGVGVqh38FdA2n409lDc
329,0.48,0,0.384,2,-14.524,0.0337,0.953,0.873,0.104,0.463,114.052,204173,2d9svWE9fl91DcoP5XsYdf,Angel Suite in D: Spinning Round,Joseph Tawadros,Angel,2d9svWE9fl91DcoP5XsYdf
330,0.373,0,0.254,9,-14.077,0.0294,0.977,0.685,0.0841,0.262,90.871,249413,1Qj2M4wPVRpXePOgoH2sbK,Zay El Hawa 1,Omar Khairat,Al Leqaa Althany,1Qj2M4wPVRpXePOgoH2sbK
331,0.566,1,0.398,10,-6.449,0.0727,0.88,0.501,0.411,0.451,89.285,406787,2uB0x4OFD9mw9xgLQMJWWR,Howa Saheh,Various Artists,"Arabic Relaxation Music, Vol. 3",2uB0x4OFD9mw9xgLQMJWWR
332,0.39,0,0.407,0,-8.876,0.0362,0.613,0.804,0.214,0.511,97.154,339011,0vUbPwHtr0w6PcJ5xxLKF2,Zekrayat,Various Artists,"Arabic Relaxation Music, Vol. 3",0vUbPwHtr0w6PcJ5xxLKF2
333,0.429,1,0.302,0,-19.003,0.0402,0.223,0.0197,0.19,0.57,106.39,495721,0tRA5ukf8Rxxttscn0EqIg,Lessa Faker 2 Instrumental Zither,Music,Instrumental Zither Vol.1,0tRA5ukf8Rxxttscn0EqIg
334,0.542,1,0.446,0,-9.049,0.0403,0.548,0.455,0.215,0.65,110.154,304067,2L53jppMhBcp6d0tTuyT64,Lissa Fakir,Mokhtar al Said,Jalilah's Raks Sharki 1: Classic Egyptian Dance Music,2L53jppMhBcp6d0tTuyT64
335,0.522,0,0.549,0,-7.084,0.0594,0.363,0.00558,0.607,0.556,118.848,267280,1kS5GeUbyGYy9sn43qOjHF,Zeina,Cairo Orchestra,Belly Dance Classics with Fifi Abdo,1kS5GeUbyGYy9sn43qOjHF
336,0.469,1,0.674,5,-10.03,0.0431,0.807,0.936,0.195,0.591,116.352,205173,20c6CqK8bYP6t6OxVFaAZS,Howa saheh el hawa ghalab,Various Artists,"Belly Dancing Classics, Vol. 5",20c6CqK8bYP6t6OxVFaAZS
337,0.522,1,0.242,0,-18.724,0.0791,0.918,0.895,0.11,0.141,139.783,445466,7ulFKo8nwLDdPfM9vJBTks,"La médina perdue, Tunis",Abderraouf Ouertani,Contes d'un misérable luth,7ulFKo8nwLDdPfM9vJBTks
338,0.426,1,0.872,5,-7.387,0.0693,0.0481,0.788,0.131,0.65,150.008,360507,7uUL0SdR1gfVkcSJMEEz1h,"Oriental Journey, Pt. 2",Murat Sakaryalı,Gigi Dilşah (Oriental Belly Dance),7uUL0SdR1gfVkcSJMEEz1h
339,0.473,0,0.987,4,-5.134,0.053,0.134,0.353,0.0433,0.416,103.665,313187,3DjZJIsFjy68snfd9lhIMI,Ya Ein Molaytain,Various Artists,Greatest Dabkeh Album,3DjZJIsFjy68snfd9lhIMI
